37.33595, -121.88179
37.33568, -121.88157
37.33552, -121.88146
37.33531, -121.8813
37.33522, -121.88149
37.33513, -121.88169
37.33503, -121.88184
37.33503, -121.88204
37.33498, -121.88214
37.33493, -121.88224
37.33487, -121.88240
37.33478, -121.88261
37.33468, -121.88282
37.33457, -121.88305
37.33447, -121.88327
37.33437, -121.8835
37.3346, -121.88368
37.3348, -121.88383
37.33501, -121.88398
37.33518, -121.88411
37.33538, -121.88426
37.33526, -121.88448
